scenario,run,agents,observations,states,missing,RFN,KL,Inaccuracy
polar,3,50,300,16,0.8,1.00317345,121.4293749,0.177337687
polar,3,150,500,64,0,0.898216151,246.0094319,0.079391841
polar,3,150,500,64,0.2,0.913056275,336.9311828,0.080703535
polar,3,150,500,64,0.4,0.959704668,492.3735868,0.08482671
polar,3,150,500,64,0.6,1.074708476,654.0989416,0.094991706
polar,3,150,500,64,0.8,1.569477649,822.137097,0.138723536
polar,3,300,500,16,0,0.97872344,37.50239668,0.173015495
polar,3,300,500,16,0.2,0.976310077,37.5392655,0.172588869
polar,3,300,500,16,0.4,0.980938145,39.5256108,0.173407003
polar,3,300,500,16,0.6,0.976456871,66.74905616,0.172614819
polar,3,300,500,16,0.8,0.998728694,106.8412654,0.176551958
polar,3,150,500,32,0,0.89781518,66.55180068,0.112226898
polar,3,150,500,32,0.2,0.902405445,73.67008769,0.112800681
polar,3,150,500,32,0.4,0.906484823,111.5004871,0.113310603
polar,3,150,500,32,0.6,0.930084109,151.3987638,0.116260514
polar,3,150,500,32,0.8,1.070949965,230.4239148,0.133868746
polar,3,150,500,8,0,0.836380688,8.998365516,0.209095172
polar,3,150,500,8,0.2,0.836446762,9.027607657,0.20911169
polar,3,150,500,8,0.4,0.831768014,8.917935695,0.207942003
polar,3,150,500,8,0.6,0.841361105,9.035610853,0.210340276
polar,3,150,500,8,0.8,0.847158958,9.088761821,0.211789739
polar,3,50,300,16,0,0.899922465,88.47205759,0.159085319
polar,3,50,300,16,0.2,0.926117218,96.98183133,0.163715941
polar,3,50,300,16,0.4,0.980348794,98.46490692,0.17330282
polar,3,50,300,16,0.6,0.951682246,121.9114436,0.168235242
polar,3,50,300,16,0.8,1.127890377,187.5288269,0.199384733
polar,3,150,300,16,0,1.020247947,55.79802957,0.18035606
polar,3,150,300,16,0.2,1.028262589,95.08668186,0.181772862
polar,3,150,300,16,0.4,1.017540936,104.3010701,0.179877524
polar,3,150,300,16,0.6,1.047167283,160.1930672,0.185114772
polar,3,150,300,16,0.8,1.112371778,274.5150807,0.196641407
polar,3,50,300,16,0,1.088166899,160.6006944,0.192362548
polar,3,50,300,16,0.2,1.102033103,166.0744268,0.19481377
polar,3,50,300,16,0.4,1.200426385,207.5758546,0.212207409
polar,3,50,300,16,0.6,1.206306817,182.9350367,0.213246933
polar,3,50,300,16,0.8,1.261717176,171.9764754,0.223042193
polar,3,150,300,16,0,1.01056545,32.29400912,0.178644421
polar,3,150,300,16,0.2,1.005932179,50.64972695,0.177825366
polar,3,150,300,16,0.4,1.016232925,71.7590551,0.179646298
polar,3,150,300,16,0.6,1.020618731,83.78715495,0.180421606
polar,3,150,300,16,0.8,1.023149737,83.9782238,0.180869029
polar,3,300,500,32,0,1.187948728,324.517945,0.148493591
polar,3,300,500,32,0.2,1.191714111,397.9198599,0.148964264
polar,3,300,500,32,0.4,1.208227453,408.6645348,0.151028432
polar,3,300,500,32,0.6,1.258066798,498.9161098,0.15725835
polar,3,300,500,32,0.8,1.231947964,445.3472618,0.153993495
polar,3,50,300,16,0,0.908952688,80.27919082,0.160681652
polar,3,50,300,16,0.2,0.954545516,101.5997572,0.168741402
polar,3,50,300,16,0.4,0.978106141,150.4917088,0.172906371
polar,3,50,300,16,0.6,1.01283076,166.7205574,0.179044875
polar,3,50,300,16,0.8,1.136243042,187.7639462,0.20086129
polar,3,150,300,16,0,1.282441441,145.0217064,0.22670576
polar,3,150,300,16,0.2,1.278177587,169.5911607,0.22595201
polar,3,150,300,16,0.4,1.294787474,170.7318912,0.228888251
polar,3,150,300,16,0.6,1.258957773,190.1313894,0.222554395
polar,3,150,300,16,0.8,1.322210139,256.4232556,0.233735939
polar,3,150,500,64,0,0.920655936,335.8762251,0.081375257
polar,3,150,500,64,0.2,0.938123186,382.441125,0.082919158
polar,3,150,500,64,0.4,0.985403934,426.2356664,0.087098226
polar,3,150,500,64,0.6,1.087806701,476.2055234,0.096149437
polar,3,150,500,64,0.8,1.5594096,661.5649945,0.137833638
polar,3,300,500,16,0,1.234029151,89.85592795,0.218147595
polar,3,300,500,16,0.2,1.240585253,109.0091103,0.219306561
polar,3,300,500,16,0.4,1.232576179,142.5818435,0.217890744
polar,3,300,500,16,0.6,1.226829973,208.5760746,0.216874948
polar,3,300,500,16,0.8,1.267868127,262.6447769,0.224129538
polar,3,150,500,8,0,0.80598219,8.44075234,0.201495547
polar,3,150,500,8,0.2,0.80564859,8.434215675,0.201412148
polar,3,150,500,32,0,1.275853803,483.2897991,0.159481725
polar,3,150,500,8,0.4,0.808523617,8.50925465,0.202130904
polar,3,150,500,8,0.6,0.815891821,8.564213838,0.203972955
polar,3,150,500,32,0.2,1.372209389,496.9632403,0.171526174
polar,3,150,500,8,0.8,0.815718054,13.43646487,0.203929514
polar,3,150,500,32,0.4,1.412581005,474.4630928,0.176572626
polar,3,150,500,32,0.6,1.505019191,433.1149785,0.188127399
polar,3,150,500,32,0.8,1.460958973,318.5536583,0.182619872
polar,3,50,300,16,0,0.854206068,43.65768872,0.151003726
polar,3,50,300,16,0.2,0.857644777,43.55191869,0.151611609
polar,3,50,300,16,0.4,0.858740727,51.33164902,0.151805348
polar,3,50,300,16,0.6,0.86727149,51.46363758,0.153313388
polar,3,50,300,16,0.8,0.974301431,87.50985661,0.172233787
polar,3,150,500,16,0,0.737675541,14.02673491,0.130403844
polar,3,150,500,16,0.2,0.739706691,14.10545989,0.130762904
polar,3,150,500,16,0.4,0.739774848,14.08698382,0.130774953
polar,3,150,500,16,0.6,0.741661455,14.2762354,0.131108461
polar,3,150,500,16,0.8,0.749361076,16.99431321,0.132469575
polar,3,50,300,16,0,0.900707301,64.98521009,0.15922406
polar,3,50,300,16,0.2,0.929349206,84.01859088,0.164287281
polar,3,50,300,16,0.4,0.922326346,84.90435848,0.163045803
polar,3,50,300,16,0.6,0.974824053,102.6477562,0.172326175
polar,3,50,300,16,0.8,0.969389589,112.3875347,0.171365488
polar,3,50,300,16,0,1.397986718,278.110612,0.247131472
polar,3,50,300,16,0.2,1.329349539,218.1470921,0.234998018
polar,3,50,300,16,0.4,1.372944007,258.0303515,0.242704504
polar,3,50,300,16,0.6,1.27253742,196.5226028,0.22495496
polar,3,50,300,16,0.8,1.159041945,135.541195,0.204891605
polar,3,300,500,32,0,0.949598704,117.9994373,0.118699838
polar,3,300,500,32,0.2,0.950246063,142.9073462,0.118780758
polar,3,300,500,32,0.4,0.95096663,159.2384958,0.118870829
polar,3,300,500,32,0.6,0.957396491,163.5294828,0.119674561
polar,3,300,500,32,0.8,0.995409938,177.2972472,0.124426242
polar,3,150,500,64,0,0.961457707,434.4722491,0.084981658
polar,3,150,500,64,0.2,1.000355099,449.5555667,0.088419734
polar,3,150,500,64,0.4,1.108739687,464.4850669,0.097999669
polar,3,150,500,64,0.6,1.277135096,460.6070799,0.112883861
polar,3,150,500,64,0.8,1.559865863,454.4854481,0.137873966
polar,3,50,150,32,0,0.844304251,118.9132985,0.105538031
polar,3,50,150,32,0.2,0.876174268,157.4232343,0.109521784
polar,3,50,150,32,0.4,0.915938072,187.3931629,0.114492259
polar,3,50,150,32,0.6,1.1297471,239.9448881,0.141218387
polar,3,50,150,32,0.8,1.322588955,291.6614609,0.165323619
polar,3,150,500,8,0,0.857362886,10.7260411,0.214340721
polar,3,150,500,8,0.2,0.858346352,10.75644412,0.214586588
polar,3,150,500,8,0.4,0.858805191,10.72965412,0.214701298
polar,3,150,500,8,0.6,0.862997053,10.91954659,0.215749263
polar,3,150,500,8,0.8,0.858358694,10.74809682,0.214589673
polar,3,150,500,32,0,0.912367877,76.7127174,0.114045985
polar,3,150,500,32,0.2,0.913272779,82.68117011,0.114159097
polar,3,150,500,32,0.4,0.925816684,104.572102,0.115727085
polar,3,150,500,32,0.6,0.940398436,146.6713361,0.117549805
polar,3,150,500,32,0.8,0.998304218,235.3006013,0.124788027
polar,3,50,150,32,0,0.952865973,195.4272435,0.119108247
polar,3,50,150,32,0.2,1.024850283,221.5695539,0.128106285
polar,3,50,150,32,0.4,1.086175686,248.7158438,0.135771961
polar,3,50,150,32,0.6,1.30217246,298.1776275,0.162771557
polar,3,50,150,32,0.8,1.398106649,381.0138154,0.174763331
polar,3,50,150,32,0,0.961030966,185.7489476,0.120128871
polar,3,50,150,32,0.2,0.991935467,197.7466808,0.123991933
polar,3,50,150,32,0.4,1.080031052,242.9233265,0.135003882
polar,3,50,150,32,0.6,1.263572708,310.3585524,0.157946589
polar,3,50,150,32,0.8,1.532225924,384.3817306,0.19152824
polar,3,150,500,16,0,0.782397006,27.95192819,0.138309557
polar,3,150,500,16,0.2,0.782790337,33.35385298,0.138379089
polar,3,150,500,16,0.4,0.779706518,41.22157062,0.137833942
polar,3,150,500,16,0.6,0.813006329,60.26249218,0.143720572
polar,3,150,500,16,0.8,0.897798779,67.86303207,0.158709901
polar,3,50,150,32,0,0.89095845,186.3629465,0.111369806
polar,3,50,150,32,0.2,0.92788485,214.0553418,0.115985606
polar,3,50,150,32,0.4,0.984194885,236.334772,0.123024361
polar,3,50,150,32,0.6,1.12720032,225.5709993,0.14090004
polar,3,50,150,32,0.8,1.497767978,353.0904329,0.187220997
polar,3,50,150,32,0,0.994514557,230.6698996,0.12431432
polar,3,50,150,32,0.2,1.041852483,255.9574007,0.13023156
polar,3,50,150,32,0.4,1.100851514,284.9050832,0.137606439
polar,3,50,150,32,0.6,1.125003598,275.1495387,0.14062545
polar,3,50,150,32,0.8,1.186976927,288.9231445,0.148372116
polar,3,50,150,32,0,0.976422505,256.30775,0.122052813
polar,3,50,150,32,0.2,1.047189637,302.8356602,0.130898705
polar,3,50,150,32,0.4,1.175378983,349.0175905,0.146922373
polar,3,50,150,32,0.6,1.187448415,371.9842693,0.148431052
polar,3,50,150,32,0.8,1.268257374,325.1659082,0.158532172
polar,3,50,150,32,0,0.952520139,147.2890461,0.119065017
polar,3,50,150,32,0.2,0.97630307,155.2069336,0.122037884
polar,3,50,150,32,0.4,1.105378625,213.1050535,0.138172328
polar,3,50,150,32,0.6,1.032388292,260.3561839,0.129048537
polar,3,50,150,32,0.8,1.222069785,326.7701461,0.152758723
polar,3,50,150,32,0,1.27695395,375.4736938,0.159619244
polar,3,50,150,32,0.2,1.376312104,367.6474255,0.172039013
polar,3,50,150,32,0.4,1.446653626,374.4355067,0.180831703
polar,3,50,150,32,0.6,1.38685909,318.3678268,0.173357386
polar,3,50,150,32,0.8,1.118440478,150.6175649,0.13980506
polar,3,50,150,32,0,0.942112259,166.7927996,0.117764032
polar,3,50,150,32,0.2,0.945666549,191.7507839,0.118208319
polar,3,50,150,32,0.4,0.980416373,272.7345415,0.122552047
polar,3,50,150,32,0.6,1.03578533,315.1670142,0.129473166
polar,3,50,150,32,0.8,1.21307215,380.1952542,0.151634019
polar,3,50,150,32,0,0.968461259,223.0799432,0.121057657
polar,3,50,150,32,0.2,0.99342078,222.2540722,0.124177597
polar,3,50,150,32,0.4,1.076412014,271.8288229,0.134551502
polar,3,50,150,32,0.6,1.05723162,285.7354763,0.132153952
polar,3,50,150,32,0.8,1.202448016,319.7983071,0.150306002
polar,3,300,500,32,0,0.996127923,115.3946472,0.12451599
polar,3,300,500,32,0.2,1.00039525,135.9825903,0.125049406
polar,3,300,500,32,0.4,1.004477062,176.1644498,0.125559633
polar,3,300,500,32,0.6,1.012911033,203.8466782,0.126613879
polar,3,300,500,32,0.8,1.027702477,280.8051788,0.12846281
polar,3,50,150,32,0,1.133655088,330.5322481,0.141706886
polar,3,50,150,32,0.2,1.163069482,363.5649394,0.145383685
polar,3,50,150,32,0.4,1.226017158,422.142754,0.153252145
polar,3,50,150,32,0.6,1.282055164,426.99892,0.160256895
polar,3,50,150,32,0.8,1.35625289,425.4773606,0.169531611
polar,3,150,500,64,0,0.944651548,272.6435052,0.083496189
polar,3,150,500,64,0.2,0.965873012,365.6615318,0.08537192
polar,3,150,500,8,0,0.835310848,10.73698814,0.208827712
polar,3,150,500,64,0.4,1.006152755,459.448954,0.08893218
polar,3,150,500,8,0.2,0.837609956,23.99715575,0.209402489
polar,3,150,500,64,0.6,1.088428125,610.0375736,0.096204363
polar,3,150,500,8,0.4,0.828450671,11.12108042,0.207112668
polar,3,150,500,8,0.6,0.833081724,13.5872648,0.208270431
polar,3,150,500,64,0.8,1.297961295,818.6565734,0.114724654
polar,3,150,500,8,0.8,0.830245658,44.37230987,0.207561414
polar,3,50,150,32,0,1.1078666,320.3823565,0.138483325
polar,3,50,150,32,0.2,1.095374399,305.9583998,0.1369218
polar,3,50,150,32,0.4,1.08573184,259.2694543,0.13571648
polar,3,50,150,32,0.6,1.086313497,306.8364409,0.135789187
polar,3,50,150,32,0.8,1.120826871,269.0319949,0.140103359
polar,3,150,500,32,0,0.926261813,89.29433694,0.115782727
polar,3,150,500,32,0.2,0.926258602,101.6234006,0.115782325
polar,3,150,500,32,0.4,0.944730287,155.5607791,0.118091286
polar,3,150,500,32,0.6,0.961630164,188.9241415,0.120203771
polar,3,150,500,32,0.8,1.067198966,219.9541566,0.133399871
polar,3,50,150,32,0,1.049098769,377.1771893,0.131137346
polar,3,50,150,32,0.2,1.082848111,383.8271784,0.135356014
polar,3,50,150,32,0.4,1.167764421,445.28704,0.145970553
polar,3,50,150,32,0.6,1.262898771,467.7439747,0.157862346
polar,3,50,150,32,0.8,1.147167535,335.8749639,0.143395942
polar,3,150,500,16,0,0.817433494,16.72442007,0.144503192
polar,3,150,500,16,0.2,0.818096637,16.92416572,0.14462042
polar,3,150,500,16,0.4,0.82416004,17.1839995,0.145692288
polar,3,150,500,16,0.6,0.808893208,23.72012279,0.142993468
polar,3,150,500,16,0.8,0.878272107,56.81918578,0.155258041
polar,3,50,150,32,0,0.963133158,173.8442118,0.120391645
polar,3,50,150,32,0.2,0.973597565,204.0620655,0.121699696
polar,3,50,150,32,0.4,0.994735171,226.226361,0.124341896
polar,3,50,150,32,0.6,0.995326769,221.021153,0.124415846
polar,3,50,150,32,0.8,1.166483209,366.1890512,0.145810401
polar,3,50,150,32,0,1.044760652,274.3024003,0.130595082
polar,3,50,150,32,0.2,1.023574408,246.3749413,0.127946801
polar,3,50,150,32,0.4,1.114073505,372.2026493,0.139259188
polar,3,50,150,32,0.6,1.234844864,414.6390066,0.154355608
polar,3,50,150,32,0.8,1.148597491,333.9168429,0.143574686
polar,3,50,150,32,0,1.219560814,369.714032,0.152445102
polar,3,50,150,32,0.2,1.253099517,350.3755996,0.15663744
polar,3,50,150,32,0.4,1.240023322,312.1291389,0.155002915
polar,3,50,150,32,0.6,1.166723823,254.4886754,0.145840478
polar,3,50,150,32,0.8,1.11310995,205.8421281,0.139138744
polar,3,50,150,32,0,1.064369562,393.6987141,0.133046195
polar,3,50,150,32,0.2,1.102634931,409.8287113,0.137829366
polar,3,50,150,32,0.4,1.142053017,410.1483895,0.142756627
polar,3,50,150,32,0.6,1.168638548,427.668892,0.146079818
polar,3,50,150,32,0.8,1.181220978,320.803254,0.147652622
polar,3,50,150,32,0,1.10876576,472.4228813,0.13859572
polar,3,50,150,32,0.2,1.16462373,491.0056064,0.145577966
polar,3,50,150,32,0.4,1.23151704,513.3168345,0.15393963
polar,3,50,150,32,0.6,1.253091644,464.4685861,0.156636456
polar,3,50,150,32,0.8,1.173019128,290.226128,0.146627391
polar,3,50,150,32,0,1.192879897,425.3182015,0.149109987
polar,3,50,150,32,0.2,1.19224503,419.7957905,0.149030629
polar,3,50,150,32,0.4,1.171977985,434.6362684,0.146497248
polar,3,50,150,32,0.6,1.165891034,359.7000215,0.145736379
polar,3,50,150,32,0.8,1.159872178,307.8983025,0.144984022
polar,3,50,150,32,0,1.081006682,272.4922664,0.135125835
polar,3,50,150,32,0.2,1.091312947,297.450379,0.136414118
polar,3,50,150,32,0.4,1.112895508,332.9186847,0.139111939
polar,3,50,150,32,0.6,1.108523108,285.326547,0.138565388
polar,3,50,150,32,0.8,1.076489479,254.4620114,0.134561185
polar,3,50,300,32,0,0.878235153,120.9215257,0.109779394
polar,3,50,300,32,0.2,0.889279523,138.8467561,0.11115994
polar,3,50,300,32,0.4,0.917496761,180.296455,0.114687095
polar,3,50,300,32,0.6,0.987789574,210.5221864,0.123473697
polar,3,50,300,32,0.8,1.354787489,263.3051673,0.169348436
polar,3,150,500,8,0,1.088515598,15.57698731,0.272128899
polar,3,150,500,8,0.2,1.085351248,15.46660273,0.271337812
polar,3,150,500,8,0.4,1.095510857,16.55194127,0.273877714
polar,3,150,500,8,0.6,1.077312372,15.80880033,0.269328093
polar,3,150,500,8,0.8,1.090328895,64.91627452,0.272582224
polar,3,300,500,32,0,1.046830481,165.6899383,0.13085381
polar,3,300,500,32,0.2,1.044282443,192.2961076,0.130535305
polar,3,300,500,32,0.4,1.053107302,217.1069908,0.131638413
polar,3,300,500,32,0.6,1.066001718,257.1522838,0.133250215
polar,3,300,500,32,0.8,1.090176041,269.7684801,0.136272005
polar,3,150,500,64,0,0.91003781,293.5710507,0.080436738
polar,3,150,500,64,0.2,0.933942449,347.9482477,0.08254963
polar,3,150,500,64,0.4,0.949172435,405.8085955,0.083895783
polar,3,150,500,64,0.6,1.05231322,473.7360738,0.093012227
polar,3,150,500,64,0.8,1.312570517,611.1669643,0.116015939
polar,3,150,500,32,0,0.91724441,133.057071,0.114655551
polar,3,150,500,32,0.2,0.925230673,140.139211,0.115653834
polar,3,150,500,32,0.4,0.953450903,164.9318735,0.119181363
polar,3,150,500,32,0.6,0.975116961,170.2948154,0.12188962
polar,3,150,500,32,0.8,1.036579231,150.9604859,0.129572404
polar,3,150,500,16,0,0.882961467,19.02134849,0.15608701
polar,3,150,500,16,0.2,0.886317882,19.3205067,0.156680346
polar,3,150,500,16,0.4,0.877054407,18.7040024,0.15504278
polar,3,150,500,16,0.6,0.903215124,23.35028598,0.159667385
polar,3,150,500,16,0.8,0.938939773,78.82332559,0.16598267
polar,3,50,300,32,0,0.822386709,56.02485203,0.102798339
polar,3,50,300,32,0.2,0.84196677,69.6423935,0.105245846
polar,3,50,300,32,0.4,0.850481131,125.0384384,0.106310141
polar,3,50,300,32,0.6,0.914913011,198.6001585,0.114364126
polar,3,50,300,32,0.8,1.227155917,322.608745,0.15339449
polar,3,50,300,32,0,0.968508041,235.1932271,0.121063505
polar,3,50,300,32,0.2,1.011589115,286.0589738,0.126448639
polar,3,50,300,32,0.4,1.120299122,349.9575046,0.14003739
polar,3,50,300,32,0.6,1.324435382,414.3613635,0.165554423
polar,3,50,300,32,0.8,1.601302628,363.5521487,0.200162829
polar,3,50,300,32,0,1.597914865,384.3670274,0.199739358
polar,3,50,300,32,0.2,1.648754053,347.2520826,0.206094257
polar,3,50,300,32,0.4,1.548993703,287.0069161,0.193624213
polar,3,50,300,32,0.6,1.713412586,306.7807596,0.214176573
polar,3,50,300,32,0.8,1.183487318,95.40828276,0.147935915
polar,3,150,500,8,0,1.367110238,110.8014672,0.341777559
polar,3,150,500,8,0.2,1.362370297,110.9583103,0.340592574
polar,3,150,500,8,0.4,1.414443666,139.0264849,0.353610917
polar,3,150,500,8,0.6,1.304122761,128.5062768,0.32603069
polar,3,150,500,8,0.8,1.163579034,85.83518421,0.290894758
polar,3,150,500,32,0,1.245736357,431.8706472,0.155717045
polar,3,150,500,32,0.2,1.294911645,454.8065472,0.161863956
polar,3,150,500,32,0.4,1.280854448,413.6985039,0.160106806
polar,3,300,500,32,0,1.338234781,412.4330398,0.167279348
polar,3,150,500,32,0.6,1.362258162,457.3613852,0.17028227
polar,3,150,500,64,0,1.231980277,751.142996,0.108892701
polar,3,150,500,32,0.8,1.253873842,341.8009083,0.15673423
polar,3,300,500,32,0.2,1.317750589,414.2084801,0.164718824
polar,3,150,500,64,0.2,1.385411107,822.5186033,0.122454199
polar,3,300,500,32,0.4,1.332210565,494.8099408,0.166526321
polar,3,150,500,64,0.4,1.507831897,880.4855031,0.13327477
polar,3,300,500,32,0.6,1.317295999,484.2956531,0.164662
polar,3,150,500,64,0.6,1.469450395,840.3110819,0.129882292
polar,3,150,500,64,0.8,1.71382561,858.242735,0.151482214
polar,3,300,500,32,0.8,1.40109102,566.4924553,0.175136377
polar,3,150,500,16,0,0.916324255,33.74887628,0.161984774
polar,3,150,500,16,0.2,0.920093445,52.29040555,0.162651079
polar,3,150,500,16,0.4,0.924123673,55.84932317,0.163363529
polar,3,150,500,16,0.6,0.921182979,52.0670381,0.162843683
polar,3,150,500,16,0.8,1.035900037,114.6322031,0.183122985
polar,3,50,300,32,0,0.956249342,202.7346215,0.119531168
polar,3,50,300,32,0.2,0.9663088,247.6710522,0.1207886
polar,3,50,300,32,0.4,1.021712916,286.4722904,0.127714114
polar,3,50,300,32,0.6,1.278573538,467.3209193,0.159821692
polar,3,50,300,32,0.8,1.507987201,464.9278503,0.1884984
polar,3,50,300,32,0,1.14815298,416.0765182,0.143519122
polar,3,50,300,32,0.2,1.217726377,456.2155288,0.152215797
polar,3,50,300,32,0.4,1.242103812,477.8088931,0.155262976
polar,3,50,300,32,0.6,1.486672725,472.0308272,0.185834091
polar,3,50,300,32,0.8,1.348812471,301.2287866,0.168601559
polar,3,50,300,32,0,1.046974864,290.2615747,0.130871858
polar,3,50,300,32,0.2,1.0865955,317.496886,0.135824437
polar,3,50,300,32,0.4,1.161950354,325.6798588,0.145243794
polar,3,50,300,32,0.6,1.206392502,330.5124953,0.150799063
polar,3,50,300,32,0.8,1.388622623,309.3175708,0.173577828
polar,3,150,500,32,0,0.937653114,132.9403412,0.117206639
polar,3,150,500,32,0.2,0.943323179,143.6408821,0.117915397
polar,3,150,500,32,0.4,0.970663261,176.3122367,0.121332908
polar,3,150,500,32,0.6,0.940728103,140.5006899,0.117591013
polar,3,150,500,32,0.8,0.998412716,187.7963343,0.124801589
polar,3,150,500,16,0,0.9393395,32.45593341,0.166053333
polar,3,150,500,64,0,1.377406589,1000.332451,0.121746692
polar,3,150,500,16,0.2,0.943671793,43.24648663,0.166819181
