run,agents,observations,states,loud,outliers,missing,Time,RFN,KL,Inaccuracy
0,150,500,64,min,0.5,0.6,0.589151382,0.841384904,31.73507658,0.074368621
0,300,500,64,min,0.4,0,1.082251787,0.828090053,29.3703494,0.073193512
0,150,500,64,min,0.5,0.8,0.548613548,0.842613589,32.26403283,0.074477223
0,150,500,64,maj,0.5,0,0.619613647,0.832104434,30.10756651,0.073548336
0,300,500,64,min,0.4,0.2,1.009184361,0.8289905,29.59837471,0.0732731
0,150,500,64,maj,0.5,0.2,0.6375916,0.83279571,30.53379243,0.073609437
0,300,500,64,min,0.4,0.4,0.977646828,0.83012484,29.95769013,0.073373363
0,150,500,64,maj,0.5,0.4,0.592110157,0.837075605,31.01634837,0.07398773
0,150,500,64,maj,0.5,0.6,0.557081223,0.839917647,31.61895373,0.074238933
0,300,500,64,min,0.4,0.6,0.903134584,0.833387382,30.5337759,0.073661734
0,150,500,64,maj,0.5,0.8,0.539070845,0.842452448,33.11420459,0.07446298
0,300,500,64,min,0.4,0.8,0.866621494,0.833243823,30.65049734,0.073649045
0,300,500,64,maj,0.4,0,1.061217785,0.828090053,29.3703494,0.073193512
0,300,500,64,maj,0.4,0.2,1.031749487,0.829687219,29.52626377,0.073334682
0,300,500,64,maj,0.4,0.4,0.988195658,0.829936968,29.63330478,0.073356757
0,300,500,64,maj,0.4,0.6,0.987014771,0.83151787,29.87593879,0.073496491
0,300,500,64,maj,0.4,0.8,0.938277006,0.832603864,29.97084253,0.07359248
0,300,500,64,min,0.5,0,1.079195738,0.826658859,29.3836264,0.073067011
0,300,500,64,min,0.5,0.2,0.992198467,0.827567958,29.53062605,0.073147364
0,300,500,64,min,0.5,0.4,0.98168993,0.827373717,29.69573117,0.073130196
0,300,500,64,min,0.5,0.6,0.933102846,0.828718092,29.93735506,0.073249023
0,300,500,64,min,0.5,0.8,0.90261507,0.829044123,30.18748367,0.07327784
0,300,500,64,maj,0.5,0,1.079447031,0.826658859,29.3836264,0.073067011
0,300,500,64,maj,0.5,0.2,1.031164885,0.828486018,29.59778699,0.07322851
0,300,500,64,maj,0.5,0.4,0.97367382,0.829690106,29.8391798,0.073334937
0,300,500,64,maj,0.5,0.6,0.899752617,0.832655003,30.16961784,0.073597
0,300,500,64,maj,0.5,0.8,0.872725964,0.83347873,30.38224472,0.073669808
1,50,150,4,min,0.1,0,0.078009605,0.783994133,2.421941649,0.277183784
1,50,150,4,min,0.1,0.2,0.068019152,0.788998107,2.461627513,0.278952956
1,150,150,4,min,0.1,0,0.208056211,0.708751501,1.564638233,0.250581496
1,50,150,4,min,0.1,0.4,0.058027267,0.806004929,2.594838699,0.284965775
1,50,150,4,min,0.1,0.6,0.054497004,0.786279748,2.413214311,0.277991871
1,50,150,4,min,0.1,0.8,0.046017408,0.802530331,2.550375941,0.283737319
1,50,150,4,maj,0.1,0,0.074027061,0.783994133,2.421941649,0.277183784
1,150,150,4,min,0.1,0.2,0.18505311,0.710401461,1.587365618,0.251164845
1,50,300,4,min,0.1,0,0.164054394,0.707049815,1.490939261,0.249979859
1,50,150,8,min,0.1,0,0.083026886,0.792307848,3.88664856,0.198076962
1,50,150,4,maj,0.1,0.2,0.076010227,0.784185787,2.428527399,0.277251544
1,50,150,8,min,0.1,0.2,0.079529524,0.801762233,3.978868437,0.200440558
1,300,150,4,min,0.1,0,0.443638563,0.719602189,1.499012551,0.254417794
1,50,150,4,maj,0.1,0.4,0.07302165,0.783528548,2.421693398,0.277019175
1,50,300,4,min,0.1,0.2,0.152028561,0.707521226,1.49063131,0.250146528
1,50,150,8,min,0.1,0.4,0.077008247,0.802541298,4.036878247,0.200635324
1,150,150,8,min,0.1,0,0.22806406,0.788161034,4.586802667,0.197040259
1,150,150,4,min,0.1,0.4,0.200553179,0.710997837,1.571930291,0.251375696
1,50,150,4,maj,0.1,0.6,0.073524952,0.783085848,2.416810227,0.276862657
1,50,150,8,min,0.1,0.6,0.063014746,0.807568912,4.151212971,0.201892228
1,50,300,4,min,0.1,0.4,0.123034954,0.707112292,1.489946135,0.250001948
1,50,150,4,maj,0.1,0.8,0.071019888,0.783757372,2.42201435,0.277100076
1,50,150,8,min,0.1,0.8,0.058020353,0.83761644,4.727763252,0.20940411
1,150,300,4,min,0.1,0,0.407099962,0.811195008,2.160092251,0.286800745
1,150,150,4,min,0.1,0.6,0.144519806,0.714992108,1.643349073,0.252787884
1,50,150,8,maj,0.1,0,0.088522434,0.792307848,3.88664856,0.198076962
1,150,150,8,min,0.1,0.2,0.210057974,0.793570461,4.667050424,0.198392615
1,50,300,4,min,0.1,0.6,0.10702014,0.70799305,1.512279698,0.250313343
1,300,150,8,min,0.1,0,0.48662281,0.746167613,3.148392907,0.186541903
1,50,500,4,min,0.1,0,0.279057026,0.767994783,1.849632556,0.27152716
1,150,150,4,min,0.1,0.8,0.123529196,0.722676527,1.683006045,0.255504736
1,50,150,8,maj,0.1,0.2,0.089514494,0.790994382,3.870215069,0.197748595
1,300,150,4,min,0.1,0.2,0.391589642,0.720864106,1.511277695,0.254863949
1,50,300,4,min,0.1,0.8,0.094522953,0.709109752,1.563754756,0.250708157
1,50,150,16,min,0.1,0,0.101024628,0.795833931,7.591922852,0.140684892
1,150,150,8,min,0.1,0.4,0.178529739,0.793319127,4.738917286,0.198329782
1,50,150,8,maj,0.1,0.4,0.09150672,0.79075128,3.850129847,0.19768782
1,50,300,8,min,0.1,0,0.162045717,0.864647459,4.191367566,0.216161865
1,50,150,4,min,0.2,0,0.079020977,0.762798187,1.833624057,0.269689885
1,50,150,16,min,0.1,0.2,0.09252286,0.796376848,7.625287892,0.140780867
1,50,300,4,maj,0.1,0,0.157020569,0.707049815,1.490939261,0.249979859
1,50,150,8,maj,0.1,0.6,0.085011959,0.791018943,3.85324775,0.197754736
1,150,150,16,min,0.1,0,0.252145052,0.80254312,7.719309317,0.141870921
1,50,150,4,min,0.2,0.2,0.073615789,0.759312582,1.810308857,0.268457538
1,50,500,4,min,0.1,0.2,0.242656946,0.765348871,1.84007164,0.270591688
1,150,150,4,maj,0.1,0,0.232364178,0.708751501,1.564638233,0.250581496
1,300,300,4,min,0.1,0,0.8244946,0.82478085,2.356457957,0.291604066
1,50,150,16,min,0.1,0.4,0.083830357,0.797558092,7.986465096,0.140989684
1,150,300,4,min,0.1,0.2,0.429894447,0.814631986,2.178513828,0.288015901
1,150,150,8,min,0.1,0.6,0.169343233,0.785044162,4.566819374,0.196261041
1,50,150,8,maj,0.1,0.8,0.088827372,0.788016696,3.80713585,0.197004174
1,50,150,4,min,0.2,0.4,0.069713831,0.774168348,1.882034082,0.273709844
1,50,300,8,min,0.1,0.2,0.167837381,0.860425483,4.146557206,0.215106371
1,50,150,16,min,0.1,0.6,0.079527855,0.802905989,9.744291265,0.141935067
1,50,150,4,min,0.2,0.6,0.056517601,0.77906598,1.905237865,0.275441419
1,50,300,4,maj,0.1,0.2,0.168856621,0.70806934,1.494250591,0.250340316
1,300,150,8,min,0.1,0.2,0.409399748,0.744356288,3.124633978,0.186089072
1,300,150,4,min,0.1,0.4,0.376382351,0.714989759,1.488897306,0.252787054
1,50,150,4,min,0.2,0.8,0.049004793,0.763336734,1.835947636,0.269880291
1,150,150,8,min,0.1,0.8,0.1445508,0.801963318,4.920768649,0.200490829
1,50,150,16,min,0.1,0.8,0.072021484,0.832008989,28.38544861,0.1470798
1,150,150,16,min,0.1,0.2,0.240263462,0.803245581,7.751985373,0.141995099
1,50,500,4,min,0.1,0.4,0.239566565,0.764319222,1.814501929,0.270227652
1,50,300,8,min,0.1,0.4,0.168541193,0.872367499,4.394936558,0.218091875
1,50,150,4,maj,0.2,0,0.081015348,0.762798187,1.833624057,0.269689885
1,150,300,8,min,0.1,0,0.517446995,0.775107907,3.612795795,0.193776977
1,150,150,4,maj,0.1,0.2,0.284074545,0.708767107,1.563789285,0.250587014
1,50,150,16,maj,0.1,0,0.096024275,0.795833931,7.591922852,0.140684892
1,50,300,4,maj,0.1,0.4,0.173547506,0.707975669,1.49348818,0.250307198
1,150,500,4,min,0.1,0,0.73798418,0.73388238,2.255835873,0.259466604
1,50,150,4,maj,0.2,0.2,0.085522175,0.762674647,1.832651731,0.269646207
1,50,300,8,min,0.1,0.6,0.133547544,0.877247658,4.5273861,0.219311915
1,50,150,16,maj,0.1,0.2,0.109022617,0.796743567,7.606838988,0.140845695
1,150,300,4,min,0.1,0.4,0.376094818,0.817381475,2.201562101,0.288987992
1,50,150,4,maj,0.2,0.4,0.075521946,0.765044352,1.847387198,0.270484025
1,50,500,4,min,0.1,0.6,0.186046839,0.772284958,1.868297835,0.273043965
1,150,150,8,maj,0.1,0,0.241544962,0.788161034,4.586802667,0.197040259
1,150,150,16,min,0.1,0.4,0.209546328,0.800423893,7.666076406,0.141496291
1,50,300,4,maj,0.1,0.6,0.172029257,0.707834254,1.493105408,0.250257201
1,300,150,4,min,0.1,0.6,0.317589045,0.719892313,1.505131953,0.254520368
1,50,150,4,maj,0.2,0.6,0.076027393,0.761408577,1.828838911,0.269198584
1,50,300,8,min,0.1,0.8,0.116523266,0.853586014,4.351664647,0.213396504
1,300,150,8,min,0.1,0.4,0.342587233,0.749012941,3.178598638,0.187253235
1,50,150,16,maj,0.1,0.4,0.103024244,0.79855555,7.701028374,0.141166011
1,150,150,4,maj,0.1,0.4,0.220547199,0.70758288,1.554647312,0.250168326
1,50,150,4,maj,0.2,0.8,0.082017899,0.763010129,1.834284612,0.269764818
1,50,500,4,min,0.1,0.8,0.159044743,0.753485394,1.78427579,0.266397316
1,50,150,16,maj,0.1,0.6,0.104520321,0.796727056,7.644672791,0.140842776
1,150,150,16,min,0.1,0.6,0.186543226,0.8065137,7.884761662,0.142572827
1,50,300,4,maj,0.1,0.8,0.165034056,0.708040867,1.490094769,0.250330249
1,300,300,8,min,0.1,0,0.894998312,0.774605886,3.973411728,0.193651472
1,50,150,8,min,0.2,0,0.096016407,0.717832416,3.103940837,0.179458104
1,150,150,8,maj,0.1,0.2,0.247566462,0.787441203,4.583161223,0.196860301
1,50,300,8,maj,0.1,0,0.181042671,0.864647459,4.191367566,0.216161865
1,150,300,4,min,0.1,0.6,0.299568176,0.811589038,2.231363244,0.286940056
1,50,150,16,maj,0.1,0.8,0.106022835,0.797341263,7.650050637,0.140951354
1,150,150,4,maj,0.1,0.6,0.216543674,0.707714751,1.555852306,0.25021495
1,50,500,8,min,0.1,0,0.296566248,0.867198097,4.290841038,0.216799524
1,150,300,8,min,0.1,0.2,0.45708847,0.773288918,3.593705191,0.193322229
1,300,150,4,min,0.1,0.8,0.250542879,0.72221505,1.535364518,0.25534158
1,50,150,8,min,0.2,0.2,0.087505102,0.71160741,3.047990414,0.177901853
1,150,150,16,min,0.1,0.8,0.168542862,0.817475262,8.47768204,0.144510575
1,300,150,8,min,0.1,0.6,0.32356286,0.751890824,3.192623164,0.187972706
1,300,300,4,min,0.1,0.2,0.812183619,0.822341703,2.337726346,0.290741697
1,50,150,8,min,0.2,0.4,0.076012611,0.720641255,3.145354902,0.180160314
1,50,300,8,maj,0.1,0.2,0.171019077,0.864436376,4.198284589,0.216109094
1,50,500,4,maj,0.1,0,0.270041943,0.767994783,1.849632556,0.27152716
1,50,150,4,min,0.3,0,0.081018925,0.953298721,3.723837193,0.337041995
1,50,150,8,min,0.2,0.6,0.070518255,0.701597292,3.034398415,0.175399323
1,150,150,8,maj,0.1,0.4,0.234038591,0.786490615,4.567298485,0.196622654
1,300,500,4,min,0.1,0,1.386119366,0.769232409,2.289590777,0.271964726
1,150,150,4,maj,0.1,0.8,0.214039564,0.707228183,1.552068527,0.250042922
1,150,500,4,min,0.1,0.2,0.657136202,0.733803034,2.269377711,0.259438551
1,150,300,4,min,0.1,0.8,0.258564711,0.820671474,2.278182348,0.290151182
1,50,150,8,min,0.2,0.8,0.064023972,0.723578754,3.264684722,0.180894688
1,50,300,16,min,0.1,0,0.20754385,0.791666518,7.388401251,0.139948191
1,50,150,4,min,0.3,0.2,0.073523283,0.950696656,3.748218427,0.336122026
1,50,500,8,min,0.1,0.2,0.292062998,0.876688079,4.425613941,0.21917202
1,50,300,8,maj,0.1,0.4,0.174045563,0.865846375,4.205458217,0.216461594
1,150,150,16,maj,0.1,0,0.263550997,0.80254312,7.719309317,0.141870921
1,50,150,4,min,0.3,0.4,0.080507755,0.956946392,3.719901144,0.338331641
1,50,150,8,maj,0.2,0,0.090023518,0.717832416,3.103940837,0.179458104
1,300,150,8,min,0.1,0.8,0.277065277,0.754050106,3.230484577,0.188512527
1,50,500,4,maj,0.1,0.2,0.271066427,0.768667648,1.856223923,0.271765053
1,50,150,4,min,0.3,0.6,0.061999798,0.952828656,3.669740632,0.336875802
1,150,300,8,min,0.1,0.4,0.403586149,0.773792788,3.598103605,0.193448197
1,150,150,8,maj,0.1,0.6,0.249552488,0.787283421,4.581256682,0.196820855
1,50,150,8,maj,0.2,0.2,0.092006683,0.720067198,3.1328161,0.180016799
1,50,300,16,min,0.1,0.2,0.197543383,0.79378601,7.506219504,0.140322868
1,50,150,4,min,0.3,0.8,0.056022882,0.94437309,3.656687291,0.333886308
1,150,300,16,min,0.1,0,0.481607914,0.8099964,8.011604534,0.143188487
1,300,150,4,maj,0.1,0,0.460608721,0.719602189,1.499012551,0.254417794
1,150,500,8,min,0.1,0,0.789675951,0.778814299,3.749779777,0.194703575
1,50,300,8,maj,0.1,0.6,0.177543879,0.865249638,4.178943777,0.21631241
1,50,150,8,maj,0.2,0.4,0.093006372,0.718330242,3.102864181,0.179582561
1,50,150,4,maj,0.3,0,0.079519987,0.953298721,3.723837193,0.337041995
1,50,500,8,min,0.1,0.4,0.272063494,0.858972115,4.232817394,0.214743029
1,50,300,4,min,0.2,0,0.168041945,0.686595482,1.340510382,0.24274816
1,150,150,16,maj,0.1,0.2,0.258559465,0.802879762,7.730087881,0.141930431
1,50,150,4,maj,0.3,0.2,0.076497793,0.952237026,3.702717143,0.336666629
1,50,150,8,maj,0.2,0.6,0.091021538,0.717243198,3.060914573,0.179310799
1,50,300,16,min,0.1,0.4,0.176028013,0.786476793,7.414769299,0.139030768
1,50,500,4,maj,0.1,0.4,0.261563301,0.768629866,1.855177619,0.271751695
1,150,150,8,maj,0.1,0.8,0.2245543,0.787271242,4.575910363,0.19681781
1,50,300,8,maj,0.1,0.8,0.178040981,0.864885539,4.171112086,0.216221385
1,150,300,4,maj,0.1,0,0.432586908,0.811195008,2.160092251,0.286800745
1,50,150,4,maj,0.3,0.4,0.079522848,0.957774198,3.737880077,0.338624315
1,150,150,4,min,0.2,0,0.236543179,0.709088329,1.565347396,0.250700583
1,50,150,8,maj,0.2,0.8,0.081014872,0.718358245,3.099122979,0.179589561
1,50,300,4,min,0.2,0.2,0.14252162,0.684880655,1.33938165,0.242141878
1,150,300,8,min,0.1,0.6,0.324082136,0.776680006,3.6105145,0.194170001
1,300,300,8,min,0.1,0.2,0.821178436,0.774880111,3.977660736,0.193720028
1,300,300,4,min,0.1,0.4,0.663157701,0.822733589,2.343894741,0.29088025
1,50,150,4,maj,0.3,0.6,0.080528021,0.954878212,3.72823939,0.33760043
1,150,500,4,min,0.1,0.4,0.572130442,0.73277306,2.2384548,0.2590744
1,50,300,16,min,0.1,0.6,0.174042702,0.798881893,7.694385179,0.141223701
1,50,500,8,min,0.1,0.6,0.28207612,0.858803173,4.377524896,0.214700793
1,300,150,8,maj,0.1,0,0.473618031,0.746167613,3.148392907,0.186541903
1,150,150,16,maj,0.1,0.4,0.261073112,0.803115486,7.721477395,0.141972102
1,50,150,4,maj,0.3,0.8,0.072025061,0.954770326,3.729461487,0.337562286
1,50,300,4,min,0.2,0.4,0.165552616,0.688128517,1.352693845,0.24329017
1,300,150,4,maj,0.1,0.2,0.447095394,0.719700565,1.498796704,0.254452575
1,50,500,4,maj,0.1,0.6,0.265062332,0.769672101,1.859198523,0.272120181
1,150,150,4,min,0.2,0.2,0.21756196,0.709989379,1.571433999,0.251019152
1,150,300,16,min,0.1,0.2,0.506622791,0.810269887,8.011056368,0.143236833
1,50,300,16,min,0.1,0.8,0.169051647,0.792501093,7.821634227,0.140095724
1,50,300,4,min,0.2,0.6,0.111526728,0.694237451,1.363438093,0.245450005
1,50,500,8,min,0.1,0.8,0.185548067,0.880642822,4.58619012,0.220160705
1,150,300,8,min,0.1,0.8,0.322076559,0.772801401,3.579034118,0.19320035
1,50,150,16,min,0.2,0,0.100524187,0.782916398,6.61294375,0.138401374
1,50,300,4,min,0.2,0.8,0.104019642,0.694025364,1.367020785,0.245375021
1,150,150,16,maj,0.1,0.6,0.246549845,0.801899789,7.699900139,0.141757195
1,150,150,4,min,0.2,0.4,0.181530237,0.709975689,1.580880804,0.251014312
1,150,300,4,maj,0.1,0.2,0.450609446,0.811533474,2.160384998,0.286920411
1,50,150,16,min,0.2,0.2,0.095523119,0.782855774,6.603367348,0.138390657
1,150,500,8,min,0.1,0.2,0.695668936,0.778977835,3.763567244,0.194744459
1,50,300,16,maj,0.1,0,0.205547094,0.791666518,7.388401251,0.139948191
1,50,150,4,min,0.4,0,0.080525398,0.660282869,1.034316253,0.233445247
1,50,500,4,maj,0.1,0.8,0.26304841,0.768543409,1.853235369,0.271721128
1,50,300,4,maj,0.2,0,0.161546469,0.686595482,1.340510382,0.24274816
1,300,500,8,min,0.1,0,1.548365831,0.765539665,3.607178517,0.191384916
1,50,150,16,min,0.2,0.4,0.100021124,0.785250077,6.737209483,0.138813914
1,50,150,4,min,0.4,0.2,0.076021194,0.66053301,1.040612751,0.233533685
1,150,150,4,min,0.2,0.6,0.167537928,0.719725967,1.675151343,0.254461556
1,150,500,4,min,0.1,0.6,0.493121386,0.734395885,2.306502402,0.259648155
1,50,150,8,min,0.3,0,0.096013069,0.756925473,3.423552398,0.189231368
1,300,150,8,maj,0.1,0.2,0.472603083,0.745975711,3.142479645,0.186493928
1,50,500,8,maj,0.1,0,0.299066067,0.867198097,4.290841038,0.216799524
1,50,150,4,min,0.4,0.4,0.068522215,0.659850016,1.038619097,0.233292211
1,300,300,4,min,0.1,0.6,0.57264185,0.823665338,2.348834884,0.291209673
1,150,150,16,maj,0.1,0.8,0.245069742,0.802694319,7.729677595,0.141897649
1,50,150,16,min,0.2,0.6,0.083523989,0.79300519,6.946513287,0.140184837
1,300,150,4,maj,0.1,0.4,0.445617914,0.719407527,1.497248221,0.25434897
1,150,150,8,min,0.2,0,0.230046272,0.78643486,3.674097081,0.196608715
1,50,300,16,maj,0.1,0.2,0.20904398,0.79345679,7.429683575,0.140264669
1,50,150,8,min,0.3,0.2,0.081521273,0.766641063,3.52894362,0.191660266
1,50,150,4,min,0.4,0.6,0.065499783,0.66081921,1.038299823,0.233634872
1,150,300,16,min,0.1,0.4,0.440590858,0.805457101,7.899730796,0.142386045
1,50,300,4,maj,0.2,0.2,0.165530682,0.684418054,1.333457002,0.241978324
1,50,150,16,min,0.2,0.8,0.079520702,0.805373077,7.29878943,0.142371191
1,150,150,4,min,0.2,0.8,0.150544167,0.725878903,1.738544747,0.256636947
1,300,300,8,min,0.1,0.4,0.696162462,0.773746664,3.954131322,0.193436666
1,50,150,4,min,0.4,0.8,0.060021877,0.660459649,1.03719082,0.233507748
1,50,150,8,min,0.3,0.4,0.077019453,0.74817952,3.327266628,0.18704488
1,50,150,16,maj,0.2,0,0.104020834,0.782916398,6.61294375,0.138401374
1,150,300,8,maj,0.1,0,0.485610485,0.775107907,3.612795795,0.193776977
1,50,150,8,min,0.3,0.6,0.070519447,0.766749174,3.530153096,0.191687294
1,50,150,4,maj,0.4,0,0.087521791,0.660282869,1.034316253,0.233445247
1,150,300,4,maj,0.1,0.4,0.4436028,0.810668341,2.153646325,0.286614541
1,50,300,4,maj,0.2,0.4,0.159037113,0.686134564,1.33684627,0.242585201
1,150,150,8,min,0.2,0.2,0.21454215,0.783779322,3.605257989,0.19594483
1,50,300,16,maj,0.1,0.4,0.217043638,0.792039498,7.396199023,0.140014125
1,50,150,8,min,0.3,0.8,0.065006971,0.766253702,3.522939241,0.191563425
1,50,150,4,maj,0.4,0.2,0.07951951,0.661746451,1.045913263,0.233962702
1,300,500,4,min,0.1,0.2,1.445843935,0.768846202,2.286183197,0.271828182
1,50,150,16,maj,0.2,0.2,0.101021051,0.783910225,6.67094053,0.138577059
1,50,500,8,maj,0.1,0.2,0.314563751,0.867922174,4.287405342,0.216980544
1,150,150,4,maj,0.2,0,0.239042044,0.709088329,1.565347396,0.250700583
1,50,150,8,maj,0.3,0,0.093014002,0.756925473,3.423552398,0.189231368
1,50,150,4,maj,0.4,0.4,0.075507641,0.661641586,1.045218023,0.233925626
1,50,500,16,min,0.1,0,0.382062912,0.791364284,7.175200655,0.139894763
1,50,300,4,maj,0.2,0.6,0.156042576,0.687047205,1.34289689,0.242907869
1,50,150,16,maj,0.2,0.4,0.103522301,0.783941411,6.683444048,0.138582572
1,150,500,4,min,0.1,0.8,0.464107037,0.736013304,2.359730734,0.260219999
1,150,500,8,min,0.1,0.4,0.598128557,0.780925939,3.790214036,0.195231485
1,150,150,8,min,0.2,0.4,0.193042278,0.793302409,3.815418746,0.198325602
1,150,300,16,min,0.1,0.6,0.377084732,0.804652535,7.873696683,0.142243816
1,50,150,4,maj,0.4,0.6,0.072514534,0.662418614,1.04193936,0.234200347
1,50,150,8,maj,0.3,0.2,0.084012985,0.753247647,3.379053327,0.188311912
1,300,150,8,maj,0.1,0.4,0.480099678,0.745697893,3.145864524,0.186424473
1,300,150,4,maj,0.1,0.6,0.461089134,0.719781784,1.49736255,0.25448129
1,50,300,8,min,0.2,0,0.171041965,0.807052554,4.087553276,0.201763138
1,300,300,4,min,0.1,0.8,0.504102945,0.825110592,2.415769615,0.291720648
1,50,300,16,maj,0.1,0.6,0.233554602,0.795117662,7.470337055,0.140558273
1,50,150,16,maj,0.2,0.6,0.101018906,0.783661028,6.724886828,0.138533007
1,50,150,4,maj,0.4,0.8,0.069519997,0.6638609,1.058509397,0.234710272
1,50,150,8,maj,0.3,0.4,0.090516806,0.753611857,3.369220743,0.188402964
1,50,300,4,maj,0.2,0.8,0.160519361,0.686307659,1.339777504,0.2426464
1,150,150,4,maj,0.2,0.2,0.260064125,0.708591512,1.55081431,0.250524932
1,50,500,8,maj,0.1,0.4,0.305060148,0.866982068,4.285727292,0.216745517
1,50,150,16,maj,0.2,0.8,0.102522135,0.782178081,6.719106362,0.138270856
1,150,150,8,min,0.2,0.6,0.180042982,0.787158163,3.723219075,0.196789541
1,50,150,8,maj,0.3,0.6,0.085519552,0.754168508,3.389607241,0.188542127
1,50,300,8,min,0.2,0.2,0.157520056,0.804210315,4.06010389,0.201052579
1,150,300,4,maj,0.1,0.6,0.45910573,0.809571067,2.147842035,0.286226596
1,150,300,8,maj,0.1,0.2,0.503603935,0.775023763,3.613796168,0.193755941
1,50,150,8,maj,0.3,0.8,0.078520536,0.757291759,3.44178745,0.18932294
1,50,300,16,maj,0.1,0.8,0.209039927,0.794510338,7.452132201,0.140450912
1,300,300,8,min,0.1,0.6,0.613123894,0.775273947,3.980447105,0.193818487
1,50,500,16,min,0.1,0.2,0.382576704,0.790818836,7.134058151,0.13979834
1,150,150,8,min,0.2,0.8,0.131519318,0.792025047,3.826579769,0.198006262
1,150,300,16,min,0.1,0.8,0.335089922,0.800852506,7.822314053,0.141572059
1,50,300,8,min,0.2,0.4,0.143043518,0.807927416,4.1569106,0.201981854
1,150,150,4,maj,0.2,0.4,0.2205441,0.706981853,1.547055046,0.249955831
1,50,150,4,min,0.5,0,0.08701849,0.74978397,2.533658607,0.265088665
1,300,150,8,maj,0.1,0.6,0.430612803,0.746072908,3.152852016,0.186518227
1,50,300,8,min,0.2,0.6,0.122023344,0.804990811,4.112818196,0.201247703
1,300,150,4,maj,0.1,0.8,0.454603672,0.720216291,1.499912808,0.254634911
1,50,150,4,min,0.5,0.2,0.072516203,0.74147697,2.484002753,0.262151697
1,50,500,8,maj,0.1,0.6,0.332568645,0.865612473,4.257252947,0.216403118
1,50,500,4,min,0.2,0,0.271564007,0.729350083,1.314702409,0.257864195
1,150,500,16,min,0.1,0,0.866689444,0.810973365,7.704322967,0.143361191
1,150,500,8,min,0.1,0.6,0.57013464,0.77912769,3.786969906,0.194781923
1,150,150,8,maj,0.2,0,0.236572742,0.78643486,3.674097081,0.196608715
1,50,150,4,min,0.5,0.4,0.080022573,0.743742115,2.517625882,0.262952547
